;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Contenaire;Réf Exportateur;Réf dossier;Date_départ;Date arrivée;Palette;Calibre;Poids_com;Emballage;Code emb;Client;Code client;Destination;Code;Verger;Versement;Bdq;Variete;Code Variete;Producteur;Code Producteur;Exportateur;Code Exportateur;Nbr col;Poids net;Type transport;Client.1;heure départ;Période;Exportateur.1;Contenaire.1;Transitaire local;Ville de départ;Pays;Destination.1;Etat;Date de la commande;Date de livraison;Date prévue;État de la facture;Devise/Afficher Nom;Col;CU LOG; Logistique ; Montant_Prest ; Mt export_dev ;Mt_MAD; Poins net ; Bilan Matière.MS_U par semaine ; Bilan Matière.DépDevU ; Bilan Matière.CA_DEV_U ; Bilan Matière.Trasnp_U ; Bilan Matière.Drencher_U ; CU CIRE ; Electricité ; Gasoil ; propane ; Maintenance ; Mt Transport ; mt.Maintenance ; PropaneMt ; Gasoilmt ; Elect_Mt ; Cire_Mt ; Drench_Mt ; CA_DEV_Mt ; Dev_Dep_Mt ; MS_Mt 
TTNU8887585;9734;928;23/06/2022;23/06/2022;EX027033;5;1122;PR 432;1202066;Unifrutti Distribution Spa;;LIVORNO;2900;IGLI;650;BDQ002149;MAROC-LATE;141;MZALI MBROUKA;;PRO PRIM;9734;66;1133;Contenaire;Unifrutti Distribution Spa;23/06/2022;S26;PRO PRIM;TTNU8887585;VERSAIR;Tanger;Italie;LIVORNO;Brouillon;;;;;;17;;;1122;;;1133;;;;0,238285565;0,612635029;0,045451034;0,04;0,028358195;0,02;0,068943398;269,9775451;78,1128697;22,66;32,12983514;45,32;51,49602192;694,1154881;;;
TTNU8887585;9734;928;23/06/2022;23/06/2022;EX027034;4;1122;PR 432;1202066;Unifrutti Distribution Spa;;LIVORNO;2900;IGLI;650;BDQ002149;MAROC-LATE;141;MZALI MBROUKA;;PRO PRIM;9734;66;1157;Contenaire;Unifrutti Distribution Spa;23/06/2022;S26;PRO PRIM;TTNU8887585;VERSAIR;Tanger;Italie;LIVORNO;Brouillon;;;;;;17;;;1122;;;1157;;;;0,238285565;0,612635029;0,045451034;0,04;0,028358195;0,02;0,068943398;275,6963986;79,76751124;23,14;32,81043183;46,28;52,58684674;708,8187288;;;
TTNU8887585;9734;928;23/06/2022;23/06/2022;EX027035;6;1122;PR 432;1202066;Unifrutti Distribution Spa;;LIVORNO;2900;IGLI;650;BDQ002149;MAROC-LATE;141;MZALI MBROUKA;;PRO PRIM;9734;66;1119;Contenaire;Unifrutti Distribution Spa;23/06/2022;S26;PRO PRIM;TTNU8887585;VERSAIR;Tanger;Italie;LIVORNO;Brouillon;;;;;;17;;;1122;;;1119;;;;0,238285565;0,612635029;0,045451034;0,04;0,028358195;0,02;0,068943398;266,6415472;77,14766213;22,38;31,73282041;44,76;50,85970743;685,5385977;;;
TTNU8887585;9734;928;23/06/2022;23/06/2022;EX027036;5;1122;PR 432;1202066;Unifrutti Distribution Spa;;LIVORNO;2900;IGLI;650;BDQ002149;MAROC-LATE;141;MZALI MBROUKA;;PRO PRIM;9734;66;1139,94;Contenaire;Unifrutti Distribution Spa;23/06/2022;S26;PRO PRIM;TTNU8887585;VERSAIR;Tanger;Italie;LIVORNO;Brouillon;;;;;;17;;;1122;;;1139,94;;;;0,238285565;0,612635029;0,045451034;0,04;0,028358195;0,02;0,068943398;271,6312469;78,59133688;22,7988;32,32664102;45,5976;51,81145209;698,3671752;;;
;9734;930;23/06/2022;28/06/2022;EX027076;3;900;PCF 532/3 FRESH PROPRIM;1202059;Terralia Srl;;ITALY;2900;IGLI;651;BDQ002154;MAROC-LATE;141;MZALI MBROUKA;;PRO PRIM;9734;60;920;Camion;Terralia Srl;23/06/2022;S26;PRO PRIM;;NANEZ SURVEYOR;Tanger;Italie;ITALY;Clôturé;28/06/2022;28/06/2022;28/06/2022;Entièrement facturé;EUR;15;;;900;;5183,872206;920;;;;0,225068381;0,220546479;0,045451034;0,04;0,028358195;0,02;0,068943398;207,0629106;63,42792597;18,4;26,08953957;36,8;41,8149516;202,9027611;;;
;9734;930;23/06/2022;28/06/2022;EX027077;4;900;PCF 532/3 FRESH PROPRIM;1202059;Terralia Srl;;ITALY;2900;IGLI;651;BDQ002154;MAROC-LATE;141;MZALI MBROUKA;;PRO PRIM;9734;60;936;Camion;Terralia Srl;23/06/2022;S26;PRO PRIM;;NANEZ SURVEYOR;Tanger;Italie;ITALY;Clôturé;28/06/2022;28/06/2022;28/06/2022;Entièrement facturé;EUR;15;;;900;;5274,026505;936;;;;0,225068381;0,220546479;0,045451034;0,04;0,028358195;0,02;0,068943398;210,6640047;64,53102033;18,72;26,54327069;37,44;42,54216815;206,4315048;;;
;9734;930;23/06/2022;28/06/2022;EX027078;5;900;PCF 532/3 FRESH PROPRIM;1202059;Terralia Srl;;ITALY;2900;IGLI;651;BDQ002154;MAROC-LATE;141;MZALI MBROUKA;;PRO PRIM;9734;60;942;Camion;Terralia Srl;23/06/2022;S26;PRO PRIM;;NANEZ SURVEYOR;Tanger;Italie;ITALY;Clôturé;28/06/2022;28/06/2022;28/06/2022;Entièrement facturé;EUR;15;;;900;;5307,834368;942;;;;0,225068381;0,220546479;0,045451034;0,04;0,028358195;0,02;0,068943398;212,0144149;64,94468072;18,84;26,71341986;37,68;42,81487435;207,7547837;;;
;9734;930;23/06/2022;28/06/2022;EX027079;6;900;PCF 532/3 FRESH PROPRIM;1202059;Terralia Srl;;ITALY;2900;IGLI;651;BDQ002154;MAROC-LATE;141;MZALI MBROUKA;;PRO PRIM;9734;60;966;Camion;Terralia Srl;23/06/2022;S26;PRO PRIM;;NANEZ SURVEYOR;Tanger;Italie;ITALY;Clôturé;28/06/2022;28/06/2022;28/06/2022;Entièrement facturé;EUR;15;;;900;;5443,065816;966;;;;0,225068381;0,220546479;0,045451034;0,04;0,028358195;0,02;0,068943398;217,4160561;66,59932226;19,32;27,39401655;38,64;43,90569918;213,0478992;;;
;9734;930;23/06/2022;28/06/2022;EX027080;5;900;PCF 532/3 FRESH PROPRIM;1202059;Terralia Srl;;ITALY;2900;IGLI;651;BDQ002154;MAROC-LATE;141;MZALI MBROUKA;;PRO PRIM;9734;60;947;Camion;Terralia Srl;23/06/2022;S26;PRO PRIM;;NANEZ SURVEYOR;Tanger;Italie;ITALY;Clôturé;28/06/2022;28/06/2022;28/06/2022;Entièrement facturé;EUR;15;;;900;;5336,007586;947;;;;0,225068381;0,220546479;0,045451034;0,04;0,028358195;0,02;0,068943398;213,1397569;65,28939771;18,94;26,85521084;37,88;43,04212953;208,8575161;;;
;9734;930;23/06/2022;28/06/2022;EX027081;5;900;PCF 532/3 FRESH PROPRIM;1202059;Terralia Srl;;ITALY;2900;IGLI;651;BDQ002154;MAROC-LATE;141;MZALI MBROUKA;;PRO PRIM;9734;60;940;Camion;Terralia Srl;23/06/2022;S26;PRO PRIM;;NANEZ SURVEYOR;Tanger;Italie;ITALY;Clôturé;28/06/2022;28/06/2022;28/06/2022;Entièrement facturé;EUR;15;;;900;;5296,56508;940;;;;0,225068381;0,220546479;0,045451034;0,04;0,028358195;0,02;0,068943398;211,5642782;64,80679392;18,8;26,65670347;37,6;42,72397229;207,3136907;;;
;9734;930;23/06/2022;28/06/2022;EX027082;4;900;PCF 532/3 FRESH PROPRIM;1202059;Terralia Srl;;ITALY;2900;IGLI;651;BDQ002154;MAROC-LATE;141;MZALI MBROUKA;;PRO PRIM;9734;60;934;Camion;Terralia Srl;23/06/2022;S26;PRO PRIM;;NANEZ SURVEYOR;Tanger;Italie;ITALY;Clôturé;28/06/2022;28/06/2022;28/06/2022;Entièrement facturé;EUR;15;;;900;;5262,757218;934;;;;0,225068381;0,220546479;0,045451034;0,04;0,028358195;0,02;0,068943398;210,2138679;64,39313354;18,68;26,4865543;37,36;42,45126608;205,9904118;;;
;9734;930;23/06/2022;28/06/2022;EX027083;3;180;PCF 532/3 FRESH PROPRIM;1202059;Terralia Srl;;ITALY;2900;IGLI;648;BDQ002154;MAROC-LATE;141;MZALI MBROUKA;;PRO PRIM;9734;12;181,8;Camion;Terralia Srl;23/06/2022;S26;PRO PRIM;;NANEZ SURVEYOR;Tanger;Italie;ITALY;Clôturé;28/06/2022;28/06/2022;28/06/2022;Entièrement facturé;EUR;15;;;180;;1024,378225;181,8;;;;0,248272228;0,959934138;0,045451034;0,04;0,028358195;0,02;0,068943398;45,13589111;12,53390972;3,636;5,155519885;7,272;8,262998044;174,5160263;;;
;9734;930;23/06/2022;28/06/2022;EX027083;3;180;PCF 532/3 FRESH PROPRIM;1202059;Terralia Srl;;ITALY;2900;IGLI;648;BDQ002154;MAROC-LATE;141;MZALI MBROUKA;;PRO PRIM;9734;12;181,8;Camion;Terralia Srl;23/06/2022;S26;PRO PRIM;;NANEZ SURVEYOR;Tanger;Italie;ITALY;Clôturé;28/06/2022;28/06/2022;28/06/2022;Entièrement facturé;EUR;15;;;180;;1024,378225;727,2;;;;0,225068381;0,220546479;0,045451034;0,04;0,028358195;0,02;0,068943398;163,6697267;50,13563887;14,544;5,155519885;29,088;8,262998044;160,3813999;;;
;9734;930;23/06/2022;28/06/2022;EX027083;3;720;PCF 532/3 FRESH PROPRIM;1202059;Terralia Srl;;ITALY;2900;IGLI;651;BDQ002154;MAROC-LATE;141;MZALI MBROUKA;;PRO PRIM;9734;48;727,2;Camion;Terralia Srl;23/06/2022;S26;PRO PRIM;;NANEZ SURVEYOR;Tanger;Italie;ITALY;Clôturé;28/06/2022;28/06/2022;28/06/2022;Entièrement facturé;EUR;15;;;720;;4097,5129;181,8;;;;0,248272228;0,959934138;0,045451034;0,04;0,028358195;0,02;0,068943398;45,13589111;12,53390972;3,636;20,62207954;7,272;33,05199218;174,5160263;;;
;9734;930;23/06/2022;28/06/2022;EX027083;3;720;PCF 532/3 FRESH PROPRIM;1202059;Terralia Srl;;ITALY;2900;IGLI;651;BDQ002154;MAROC-LATE;141;MZALI MBROUKA;;PRO PRIM;9734;48;727,2;Camion;Terralia Srl;23/06/2022;S26;PRO PRIM;;NANEZ SURVEYOR;Tanger;Italie;ITALY;Clôturé;28/06/2022;28/06/2022;28/06/2022;Entièrement facturé;EUR;15;;;720;;4097,5129;727,2;;;;0,225068381;0,220546479;0,045451034;0,04;0,028358195;0,02;0,068943398;163,6697267;50,13563887;14,544;20,62207954;29,088;33,05199218;160,3813999;;;
;9734;930;23/06/2022;28/06/2022;EX027084;5;900;PCF 532/3 FRESH PROPRIM;1202059;Terralia Srl;;ITALY;2900;IGLI;651;BDQ002154;MAROC-LATE;141;MZALI MBROUKA;;PRO PRIM;9734;60;932;Camion;Terralia Srl;23/06/2022;S26;PRO PRIM;;NANEZ SURVEYOR;Tanger;Italie;ITALY;Clôturé;28/06/2022;28/06/2022;28/06/2022;Entièrement facturé;EUR;15;;;900;;5251,487931;932;;;;0,225068381;0,220546479;0,045451034;0,04;0,028358195;0,02;0,068943398;209,7637311;64,25524674;18,64;26,42983791;37,28;42,36036401;205,5493189;;;
;9734;930;23/06/2022;28/06/2022;EX027085;6;900;PCF 532/3 FRESH PROPRIM;1202059;Terralia Srl;;ITALY;2900;IGLI;651;BDQ002154;MAROC-LATE;141;MZALI MBROUKA;;PRO PRIM;9734;60;927;Camion;Terralia Srl;23/06/2022;S26;PRO PRIM;;NANEZ SURVEYOR;Tanger;Italie;ITALY;Clôturé;28/06/2022;28/06/2022;28/06/2022;Entièrement facturé;EUR;15;;;900;;5223,314712;927;;;;0,225068381;0,220546479;0,045451034;0,04;0,028358195;0,02;0,068943398;208,6383892;63,91052975;18,54;26,28804694;37,08;42,13310884;204,4465865;;;
;9734;930;23/06/2022;28/06/2022;EX027086;5;900;PCF 532/3 FRESH PROPRIM;1202059;Terralia Srl;;ITALY;2900;IGLI;651;BDQ002154;MAROC-LATE;141;MZALI MBROUKA;;PRO PRIM;9734;60;919;Camion;Terralia Srl;23/06/2022;S26;PRO PRIM;;NANEZ SURVEYOR;Tanger;Italie;ITALY;Clôturé;28/06/2022;28/06/2022;28/06/2022;Entièrement facturé;EUR;15;;;900;;5178,237562;919;;;;0,225068381;0,220546479;0,045451034;0,04;0,028358195;0,02;0,068943398;206,8378422;63,35898257;18,38;26,06118137;36,76;41,76950056;202,6822146;;;
;9734;930;23/06/2022;28/06/2022;EX027087;4;900;PCF 532/3 FRESH PROPRIM;1202059;Terralia Srl;;ITALY;2900;IGLI;651;BDQ002154;MAROC-LATE;141;MZALI MBROUKA;;PRO PRIM;9734;60;914;Camion;Terralia Srl;23/06/2022;S26;PRO PRIM;;NANEZ SURVEYOR;Tanger;Italie;ITALY;Clôturé;28/06/2022;28/06/2022;28/06/2022;Entièrement facturé;EUR;15;;;900;;5150,064344;914;;;;0,225068381;0,220546479;0,045451034;0,04;0,028358195;0,02;0,068943398;205,7125003;63,01426558;18,28;25,9193904;36,56;41,54224539;201,5794822;;;
;9734;930;23/06/2022;28/06/2022;EX027088;4;900;PCF 532/3 FRESH PROPRIM;1202059;Terralia Srl;;ITALY;2900;IGLI;651;BDQ002154;MAROC-LATE;141;MZALI MBROUKA;;PRO PRIM;9734;60;903;Camion;Terralia Srl;23/06/2022;S26;PRO PRIM;;NANEZ SURVEYOR;Tanger;Italie;ITALY;Clôturé;28/06/2022;28/06/2022;28/06/2022;Entièrement facturé;EUR;15;;;900;;5088,083263;903;;;;0,225068381;0,220546479;0,045451034;0,04;0,028358195;0,02;0,068943398;203,2367481;62,2558882;18,06;25,60745025;36,12;41,04228402;199,153471;;;
;9734;930;23/06/2022;28/06/2022;EX027089;6;900;PCF 532/3 FRESH PROPRIM;1202059;Terralia Srl;;ITALY;2900;IGLI;651;BDQ002154;MAROC-LATE;141;MZALI MBROUKA;;PRO PRIM;9734;60;946;Camion;Terralia Srl;23/06/2022;S26;PRO PRIM;;NANEZ SURVEYOR;Tanger;Italie;ITALY;Clôturé;28/06/2022;28/06/2022;28/06/2022;Entièrement facturé;EUR;15;;;900;;5330,372942;946;;;;0,225068381;0,220546479;0,045451034;0,04;0,028358195;0,02;0,068943398;212,9146885;65,22045431;18,92;26,82685264;37,84;42,99667849;208,6369696;;;
;9734;930;23/06/2022;28/06/2022;EX027090;4;900;PCF 532/3 FRESH PROPRIM;1202059;Terralia Srl;;ITALY;2900;IGLI;651;BDQ002154;MAROC-LATE;141;MZALI MBROUKA;;PRO PRIM;9734;60;913;Camion;Terralia Srl;23/06/2022;S26;PRO PRIM;;NANEZ SURVEYOR;Tanger;Italie;ITALY;Clôturé;28/06/2022;28/06/2022;28/06/2022;Entièrement facturé;EUR;15;;;900;;5144,4297;913;;;;0,225068381;0,220546479;0,045451034;0,04;0,028358195;0,02;0,068943398;205,4874319;62,94532218;18,26;25,8910322;36,52;41,49679436;201,3589358;;;
;9734;930;23/06/2022;28/06/2022;EX027091;3;900;PCF 532/3 FRESH PROPRIM;1202059;Terralia Srl;;ITALY;2900;IGLI;651;BDQ002154;MAROC-LATE;141;MZALI MBROUKA;;PRO PRIM;9734;60;904;Camion;Terralia Srl;23/06/2022;S26;PRO PRIM;;NANEZ SURVEYOR;Tanger;Italie;ITALY;Clôturé;28/06/2022;28/06/2022;28/06/2022;Entièrement facturé;EUR;15;;;900;;5093,717907;904;;;;0,225068381;0,220546479;0,045451034;0,04;0,028358195;0,02;0,068943398;203,4618165;62,3248316;18,08;25,63580845;36,16;41,08773505;199,3740174;;;
;9734;930;23/06/2022;28/06/2022;EX027102;3;975;PCF 532/3 FRESH PROPRIM;1202059;Terralia Srl;;ITALY;2900;IGLI;651;BDQ002153;MAROC-LATE;141;MZALI MBROUKA;;PRO PRIM;9734;65;984;Camion;Terralia Srl;23/06/2022;S26;PRO PRIM;;NANEZ SURVEYOR;Tanger;Italie;ITALY;Clôturé;28/06/2022;28/06/2022;28/06/2022;Entièrement facturé;EUR;15;;;975;;5544,489403;984;;;;0,225068381;0,220546479;0,045451034;0,04;0,028358195;0,02;0,068943398;221,467287;67,84030342;19,68;27,90446406;39,36;44,7238178;217,0177358;;;
;9734;930;23/06/2022;28/06/2022;EX027103;4;975;PCF 532/3 FRESH PROPRIM;1202059;Terralia Srl;;ITALY;2900;IGLI;651;BDQ002153;MAROC-LATE;141;MZALI MBROUKA;;PRO PRIM;9734;65;1007;Camion;Terralia Srl;23/06/2022;S26;PRO PRIM;;NANEZ SURVEYOR;Tanger;Italie;ITALY;Clôturé;28/06/2022;28/06/2022;28/06/2022;Entièrement facturé;EUR;15;;;975;;5674,086208;1007;;;;0,225068381;0,220546479;0,045451034;0,04;0,028358195;0,02;0,068943398;226,6438597;69,42600157;20,14;28,55670255;40,28;45,76919159;222,0903048;;;
;9734;930;23/06/2022;28/06/2022;EX027104;4;975;PCF 532/3 FRESH PROPRIM;1202059;Terralia Srl;;ITALY;2900;IGLI;651;BDQ002153;MAROC-LATE;141;MZALI MBROUKA;;PRO PRIM;9734;65;1010;Camion;Terralia Srl;23/06/2022;S26;PRO PRIM;;NANEZ SURVEYOR;Tanger;Italie;ITALY;Clôturé;28/06/2022;28/06/2022;28/06/2022;Entièrement facturé;EUR;15;;;975;;5690,990139;1010;;;;0,225068381;0,220546479;0,045451034;0,04;0,028358195;0,02;0,068943398;227,3190649;69,63283177;20,2;28,64177714;40,4;45,90554469;222,7519443;;;
;9734;930;23/06/2022;28/06/2022;EX027105;3;975;PCF 532/3 FRESH PROPRIM;1202059;Terralia Srl;;ITALY;2900;IGLI;651;BDQ002153;MAROC-LATE;141;MZALI MBROUKA;;PRO PRIM;9734;65;975;Camion;Terralia Srl;23/06/2022;S26;PRO PRIM;;NANEZ SURVEYOR;Tanger;Italie;ITALY;Clôturé;28/06/2022;28/06/2022;28/06/2022;Entièrement facturé;EUR;15;;;975;;5493,77761;975;;;;0,225068381;0,220546479;0,045451034;0,04;0,028358195;0,02;0,068943398;219,4416715;67,21981284;19,5;27,6492403;39;44,31475849;215,0328175;;;
;9734;930;23/06/2022;28/06/2022;EX027106;3;975;PCF 532/3 FRESH PROPRIM;1202059;Terralia Srl;;ITALY;2900;IGLI;651;BDQ002153;MAROC-LATE;141;MZALI MBROUKA;;PRO PRIM;9734;65;992;Camion;Terralia Srl;23/06/2022;S26;PRO PRIM;;NANEZ SURVEYOR;Tanger;Italie;ITALY;Clôturé;28/06/2022;28/06/2022;28/06/2022;Entièrement facturé;EUR;15;;;975;;5589,566553;992;;;;0,225068381;0,220546479;0,045451034;0,04;0,028358195;0,02;0,068943398;223,267834;68,39185061;19,84;28,13132962;39,68;45,08742607;218,7821076;;;
;9734;930;23/06/2022;28/06/2022;EX027107;4;975;PCF 532/3 FRESH PROPRIM;1202059;Terralia Srl;;ITALY;2900;IGLI;651;BDQ002153;MAROC-LATE;141;MZALI MBROUKA;;PRO PRIM;9734;65;1013;Camion;Terralia Srl;23/06/2022;S26;PRO PRIM;;NANEZ SURVEYOR;Tanger;Italie;ITALY;Clôturé;28/06/2022;28/06/2022;28/06/2022;Entièrement facturé;EUR;15;;;975;;5707,89407;1013;;;;0,225068381;0,220546479;0,045451034;0,04;0,028358195;0,02;0,068943398;227,99427;69,83966196;20,26;28,72685172;40,52;46,04189779;223,4135837;;;
;9734;930;23/06/2022;28/06/2022;EX027108;4;975;PCF 532/3 FRESH PROPRIM;1202059;Terralia Srl;;ITALY;2900;IGLI;651;BDQ002153;MAROC-LATE;141;MZALI MBROUKA;;PRO PRIM;9734;65;1005;Camion;Terralia Srl;23/06/2022;S26;PRO PRIM;;NANEZ SURVEYOR;Tanger;Italie;ITALY;Clôturé;28/06/2022;28/06/2022;28/06/2022;Entièrement facturé;EUR;15;;;975;;5662,816921;1005;;;;0,225068381;0,220546479;0,045451034;0,04;0,028358195;0,02;0,068943398;226,193723;69,28811478;20,1;28,49998616;40,2;45,67828952;221,6492119;;;
;9734;930;23/06/2022;28/06/2022;EX027109;3;975;PCF 532/3 FRESH PROPRIM;1202059;Terralia Srl;;ITALY;2900;IGLI;651;BDQ002153;MAROC-LATE;141;MZALI MBROUKA;;PRO PRIM;9734;65;980;Camion;Terralia Srl;23/06/2022;S26;PRO PRIM;;NANEZ SURVEYOR;Tanger;Italie;ITALY;Clôturé;28/06/2022;28/06/2022;28/06/2022;Entièrement facturé;EUR;15;;;975;;5521,950828;980;;;;0,225068381;0,220546479;0,045451034;0,04;0,028358195;0,02;0,068943398;220,5670134;67,56452983;19,6;27,79103128;39,2;44,54201366;216,1355499;;;
CGMU5303804;9734;929;23/06/2022;23/06/2022;EX027018;7;765;PR 432;1202066;Unifrutti Distribution Spa;;LIVORNO;1741;BENI MELLAL;649;BDQ002151;MAROC-LATE;141;AYOUB HADHOUMI;1740;PRO PRIM;9734;45;784,7727273;Contenaire;Unifrutti Distribution Spa;23/06/2022;S26;PRO PRIM;CGMU5303804;VERSAIR;Tanger;Italie;LIVORNO;Brouillon;;;;;;17;;;765;;;784,7727273;;;;;;0,045451034;0,04;0,028358195;0,02;0,068943398;;54,10489831;15,69545455;22,25473818;31,39090909;35,66873218;;;;
CGMU5303804;9734;929;23/06/2022;23/06/2022;EX027018;7;765;PR 432;1202066;Unifrutti Distribution Spa;;LIVORNO;1741;BENI MELLAL;649;BDQ002151;MAROC-LATE;141;AYOUB HADHOUMI;1740;PRO PRIM;9734;45;784,7727273;Contenaire;Unifrutti Distribution Spa;23/06/2022;S26;PRO PRIM;CGMU5303804;VERSAIR;Tanger;Italie;LIVORNO;Brouillon;;;;;;17;;;765;;;366,2272727;;;;0,238285565;0,612635029;0,045451034;0,04;0,028358195;0,02;0,068943398;87,26667258;25,24895254;7,324545455;22,25473818;14,64909091;35,66873218;224,3636559;;;
CGMU5303804;9734;929;23/06/2022;23/06/2022;EX027018;7;357;PR 432;1202066;Unifrutti Distribution Spa;;LIVORNO;2900;IGLI;650;BDQ002151;MAROC-LATE;141;MZALI MBROUKA;;PRO PRIM;9734;21;366,2272727;Contenaire;Unifrutti Distribution Spa;23/06/2022;S26;PRO PRIM;CGMU5303804;VERSAIR;Tanger;Italie;LIVORNO;Brouillon;;;;;;17;;;357;;;784,7727273;;;;;;0,045451034;0,04;0,028358195;0,02;0,068943398;;54,10489831;15,69545455;10,38554448;31,39090909;16,64540835;;;;
CGMU5303804;9734;929;23/06/2022;23/06/2022;EX027018;7;357;PR 432;1202066;Unifrutti Distribution Spa;;LIVORNO;2900;IGLI;650;BDQ002151;MAROC-LATE;141;MZALI MBROUKA;;PRO PRIM;9734;21;366,2272727;Contenaire;Unifrutti Distribution Spa;23/06/2022;S26;PRO PRIM;CGMU5303804;VERSAIR;Tanger;Italie;LIVORNO;Brouillon;;;;;;17;;;357;;;366,2272727;;;;0,238285565;0,612635029;0,045451034;0,04;0,028358195;0,02;0,068943398;87,26667258;25,24895254;7,324545455;10,38554448;14,64909091;16,64540835;224,3636559;;;
CGMU5303804;9734;929;23/06/2022;23/06/2022;EX027019;7;1122;PR 432;1202066;Unifrutti Distribution Spa;;LIVORNO;1741;BENI MELLAL;649;BDQ002151;MAROC-LATE;141;AYOUB HADHOUMI;1740;PRO PRIM;9734;66;1154;Contenaire;Unifrutti Distribution Spa;23/06/2022;S26;PRO PRIM;CGMU5303804;VERSAIR;Tanger;Italie;LIVORNO;Brouillon;;;;;;17;;;1122;;;1154;;;;;;0,045451034;0,04;0,028358195;0,02;0,068943398;;79,56068105;23,08;32,72535724;46,16;52,45049364;;;;
CGMU5303804;9734;929;23/06/2022;23/06/2022;EX027021;5;1020;PR 540;1202084;Unifrutti Distribution Spa;;LIVORNO;2900;IGLI;650;BDQ002152;MAROC-LATE;141;MZALI MBROUKA;;PRO PRIM;9734;60;1045;Contenaire;Unifrutti Distribution Spa;23/06/2022;S26;PRO PRIM;CGMU5303804;VERSAIR;Tanger;Italie;LIVORNO;Brouillon;;;;;;17;;;1020;;;1045;;;;0,238285565;0,612635029;0,045451034;0,04;0,028358195;0,02;0,068943398;249,0084154;72,04585069;20,9;29,63431397;41,8;47,49633089;640,2036055;;;
CGMU5303804;9734;929;23/06/2022;23/06/2022;EX027027;4;1122;PR 432;1202066;Unifrutti Distribution Spa;;LIVORNO;2900;IGLI;650;BDQ002151;MAROC-LATE;141;MZALI MBROUKA;;PRO PRIM;9734;66;1160;Contenaire;Unifrutti Distribution Spa;23/06/2022;S26;PRO PRIM;CGMU5303804;VERSAIR;Tanger;Italie;LIVORNO;Brouillon;;;;;;17;;;1122;;;1160;;;;0,238285565;0,612635029;0,045451034;0,04;0,028358195;0,02;0,068943398;276,4112553;79,97434144;23,2;32,89550641;46,4;52,72319984;710,6566339;;;
CGMU5303804;9734;929;23/06/2022;23/06/2022;EX027028;5;1122;PR 432;1202066;Unifrutti Distribution Spa;;LIVORNO;2900;IGLI;650;BDQ002151;MAROC-LATE;141;MZALI MBROUKA;;PRO PRIM;9734;66;1145;Contenaire;Unifrutti Distribution Spa;23/06/2022;S26;PRO PRIM;CGMU5303804;VERSAIR;Tanger;Italie;LIVORNO;Brouillon;;;;;;17;;;1122;;;1145;;;;0,238285565;0,612635029;0,045451034;0,04;0,028358195;0,02;0,068943398;272,8369719;78,94019047;22,9;32,47013349;45,8;52,04143433;701,4671084;;;
CGMU5303804;9734;929;23/06/2022;23/06/2022;EX027029;6;221;PR 432;1202066;Unifrutti Distribution Spa;;LIVORNO;2900;IGLI;640;BDQ002151;MAROC-LATE;141;MZALI MBROUKA;;PRO PRIM;9734;13;223,7457576;Contenaire;Unifrutti Distribution Spa;23/06/2022;S26;PRO PRIM;CGMU5303804;VERSAIR;Tanger;Italie;LIVORNO;Brouillon;;;;;;17;;;221;;;223,7457576;;;;0,198719579;0,74607851;0,045451034;0,04;0,028358195;0,02;0,068943398;44,46266264;15,42579277;4,474915152;6,345025865;8,949830303;10,16947611;166,9319013;;;
CGMU5303804;9734;929;23/06/2022;23/06/2022;EX027029;6;221;PR 432;1202066;Unifrutti Distribution Spa;;LIVORNO;2900;IGLI;640;BDQ002151;MAROC-LATE;141;MZALI MBROUKA;;PRO PRIM;9734;13;223,7457576;Contenaire;Unifrutti Distribution Spa;23/06/2022;S26;PRO PRIM;CGMU5303804;VERSAIR;Tanger;Italie;LIVORNO;Brouillon;;;;;;17;;;221;;;912,1942424;;;;0,238285565;0,612635029;0,045451034;0,04;0,028358195;0,02;0,068943398;217,3627204;62,88977052;18,24388485;6,345025865;36,4877697;10,16947611;558,8421463;;;
CGMU5303804;9734;929;23/06/2022;23/06/2022;EX027029;6;901;PR 432;1202066;Unifrutti Distribution Spa;;LIVORNO;2900;IGLI;650;BDQ002151;MAROC-LATE;141;MZALI MBROUKA;;PRO PRIM;9734;53;912,1942424;Contenaire;Unifrutti Distribution Spa;23/06/2022;S26;PRO PRIM;CGMU5303804;VERSAIR;Tanger;Italie;LIVORNO;Brouillon;;;;;;17;;;901;;;223,7457576;;;;0,198719579;0,74607851;0,045451034;0,04;0,028358195;0,02;0,068943398;44,46266264;15,42579277;4,474915152;25,86818237;8,949830303;41,46017184;166,9319013;;;
CGMU5303804;9734;929;23/06/2022;23/06/2022;EX027029;6;901;PR 432;1202066;Unifrutti Distribution Spa;;LIVORNO;2900;IGLI;650;BDQ002151;MAROC-LATE;141;MZALI MBROUKA;;PRO PRIM;9734;53;912,1942424;Contenaire;Unifrutti Distribution Spa;23/06/2022;S26;PRO PRIM;CGMU5303804;VERSAIR;Tanger;Italie;LIVORNO;Brouillon;;;;;;17;;;901;;;912,1942424;;;;0,238285565;0,612635029;0,045451034;0,04;0,028358195;0,02;0,068943398;217,3627204;62,88977052;18,24388485;25,86818237;36,4877697;41,46017184;558,8421463;;;
